IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.7,59154,149.171.126.7,64551,17,11.0,536,304,4,4,0,1,0,Benign
59.166.0.1,4409,149.171.126.8,80,6,7.0,1580,10168,12,18,27,1005,0,Benign
59.166.0.3,46760,149.171.126.1,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.1,34781,149.171.126.7,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.4,51897,149.171.126.5,58119,6,0.0,2542,22592,40,42,27,0,0,Benign
59.166.0.5,32458,149.171.126.9,5190,6,0.0,1272,2572,16,18,27,161,0,Benign
59.166.0.6,20123,149.171.126.2,53,17,5.0,132,164,2,2,0,0,0,Benign
59.166.0.3,53038,149.171.126.1,51110,6,36.0,2438,19918,38,40,27,10,0,Benign
59.166.0.6,22518,149.171.126.1,5190,6,0.0,1470,1728,22,14,27,0,0,Benign
59.166.0.6,5240,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,5282,149.171.126.5,21,6,1.0,2934,3742,52,54,27,1365,0,Benign
59.166.0.8,42470,149.171.126.2,21,6,1.0,2934,3742,52,54,27,0,0,Benign
59.166.0.0,1238,149.171.126.8,19430,6,36.0,2230,15228,34,36,27,17,0,Benign
59.166.0.8,58895,149.171.126.5,20978,6,0.0,5486,92132,96,98,27,0,0,Benign
59.166.0.7,63470,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,63650,149.171.126.2,111,17,11.0,568,320,4,4,0,4,0,Benign
59.166.0.4,3884,149.171.126.7,53274,6,0.0,4222,61786,72,74,27,0,0,Benign
59.166.0.6,18304,149.171.126.1,80,6,7.0,1476,7556,10,9,26,0,0,Benign
59.166.0.6,52263,149.171.126.5,80,6,7.0,18370,1087890,344,746,27,4294951,0,Benign
59.166.0.4,55218,149.171.126.1,6881,6,37.0,1540,1644,16,18,27,17,0,Benign
59.166.0.7,17736,149.171.126.6,15836,6,36.0,2558,23002,40,42,27,15,0,Benign
59.166.0.4,29225,149.171.126.5,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.0,63236,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.5,52963,149.171.126.7,143,6,4.0,7808,15014,122,126,27,778,0,Benign
59.166.0.1,64101,149.171.126.2,80,6,7.0,1684,10168,14,18,27,1035,0,Benign
59.166.0.0,22183,149.171.126.9,6881,6,37.0,11688,447154,202,360,27,1189,0,Benign
59.166.0.7,33531,149.171.126.3,32090,6,0.0,3926,56526,66,68,27,0,0,Benign
59.166.0.3,19000,149.171.126.8,5190,6,0.0,1036,2262,12,12,27,4,0,Benign
59.166.0.6,13291,149.171.126.9,21854,6,0.0,528,8824,10,12,27,0,0,Benign
59.166.0.2,13523,149.171.126.5,41655,6,11.0,4392,3080,28,30,27,376,0,Benign
59.166.0.6,62681,149.171.126.2,5190,6,0.0,2158,2464,24,24,27,0,0,Benign
59.166.0.7,22722,149.171.126.9,25,6,3.0,37368,3276,52,40,27,875,0,Benign
59.166.0.1,8271,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,23966,149.171.126.7,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.9,29965,149.171.126.3,28561,6,11.0,3848,2456,18,18,27,5,0,Benign
59.166.0.2,33822,149.171.126.1,6881,6,37.0,13454,548216,234,438,27,3067,0,Benign
59.166.0.5,2500,149.171.126.0,52607,6,0.0,5174,91072,90,92,27,0,0,Benign
59.166.0.8,18577,149.171.126.9,80,6,7.0,1684,10168,14,18,27,1006,0,Benign
59.166.0.7,45158,149.171.126.1,4933,6,36.0,2558,23320,40,42,27,13,0,Benign
59.166.0.7,45778,149.171.126.4,6881,6,0.0,1540,1644,16,18,27,0,0,Benign
59.166.0.8,17095,149.171.126.3,5812,6,0.0,424,8824,8,12,27,222,0,Benign
59.166.0.0,37309,149.171.126.9,13618,6,36.0,4222,63402,72,74,27,41,0,Benign
59.166.0.0,19762,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,50645,149.171.126.1,22,6,92.0,3728,5578,32,26,27,0,0,Benign
175.45.176.1,58434,149.171.126.12,143,6,4.0,1312,69766,26,68,27,1774,1,DoS
59.166.0.5,7317,149.171.126.0,43115,6,0.0,2542,20826,40,40,27,0,0,Benign
59.166.0.7,46166,149.171.126.8,52254,6,36.0,2974,34222,48,50,27,17,0,Benign
59.166.0.6,39920,149.171.126.2,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.9,48763,149.171.126.2,5190,6,0.0,4908,2344,34,24,27,7,0,Benign
59.166.0.8,8685,149.171.126.3,5190,6,0.0,1920,4312,22,24,27,6,0,Benign
59.166.0.2,48565,149.171.126.3,16120,6,0.0,320,1992,6,8,27,46,0,Benign
59.166.0.2,51950,149.171.126.5,54995,6,36.0,4014,60840,68,70,27,213,0,Benign
175.45.176.3,34003,149.171.126.10,111,6,11.0,552,336,10,8,19,933,1,Reconnaissance
59.166.0.7,24704,149.171.126.9,58732,6,36.0,4862,76262,84,86,27,122,0,Benign
59.166.0.0,8008,149.171.126.1,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.8,64926,149.171.126.1,18814,6,36.0,3494,41686,58,58,27,25,0,Benign
59.166.0.0,38561,149.171.126.1,15446,6,36.0,3614,47722,60,62,27,129,0,Benign
59.166.0.3,40810,149.171.126.3,11403,6,36.0,2854,27174,46,46,27,26,0,Benign
59.166.0.6,23189,149.171.126.0,65028,17,11.0,512,304,4,4,0,1,0,Benign
59.166.0.3,26578,149.171.126.7,80,6,7.0,1046,9104,11,14,27,0,0,Benign
59.166.0.8,57371,149.171.126.0,80,6,7.0,1580,10168,12,18,27,1006,0,Benign
59.166.0.6,35132,149.171.126.0,41122,6,36.0,3302,35742,54,56,27,37,0,Benign
59.166.0.0,25291,149.171.126.0,61806,6,11.0,4680,2976,28,28,27,327,0,Benign
59.166.0.5,29380,149.171.126.5,54340,6,36.0,2542,23432,40,42,27,12,0,Benign
175.45.176.0,65191,149.171.126.12,179,6,13.0,814,336,10,8,19,504,1,Fuzzers
59.166.0.1,38309,149.171.126.7,22,6,92.0,12648,13306,126,126,27,0,0,Benign
175.45.176.1,43304,149.171.126.18,80,6,7.0,2154,318224,44,246,27,1181,1,Exploits
59.166.0.0,49703,149.171.126.8,143,6,4.0,7810,15406,122,126,27,676,0,Benign
59.166.0.5,35771,149.171.126.8,12413,6,36.0,2854,30856,46,48,27,20,0,Benign
59.166.0.4,26551,149.171.126.0,23421,17,11.0,528,304,4,4,0,1,0,Benign
59.166.0.3,3628,149.171.126.5,5190,6,0.0,1470,1728,22,14,27,5,0,Benign
175.45.176.0,10354,149.171.126.11,110,6,2.68,1184,71846,26,72,27,1118,1,Exploits
59.166.0.3,49644,149.171.126.9,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.8,45825,149.171.126.5,27116,6,36.0,3718,49342,62,62,27,57,0,Benign
59.166.0.4,34210,149.171.126.8,12696,6,0.0,5486,92132,96,98,27,0,0,Benign
59.166.0.8,20982,149.171.126.1,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.3,62609,149.171.126.5,17416,6,11.0,4152,2768,22,24,27,198,0,Benign
59.166.0.9,26001,149.171.126.7,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,58475,149.171.126.3,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.7,64271,149.171.126.7,63599,17,11.0,520,304,4,4,0,137,0,Benign
59.166.0.5,12969,149.171.126.7,80,6,7.0,1580,10168,12,18,27,1012,0,Benign
59.166.0.4,15916,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.0,49750,149.171.126.4,22,6,92.0,14616,17238,102,102,27,829,0,Benign
59.166.0.2,15207,149.171.126.2,111,17,0.0,568,312,4,4,0,0,0,Benign
59.166.0.1,34798,149.171.126.8,41538,17,0.0,536,304,4,4,0,0,0,Benign
59.166.0.9,58447,149.171.126.1,80,6,7.0,1684,10168,14,18,27,1093,0,Benign
59.166.0.4,1544,149.171.126.4,18062,6,36.0,2766,24114,44,46,27,28,0,Benign
59.166.0.9,41368,149.171.126.6,9762,6,0.0,3806,50974,64,66,27,0,0,Benign
59.166.0.1,31689,149.171.126.9,51878,6,11.0,4272,2976,28,28,27,318,0,Benign
59.166.0.6,38384,149.171.126.3,60489,6,0.0,8928,320,14,6,27,902,0,Benign
59.166.0.6,59934,149.171.126.8,20102,6,36.0,2766,28906,44,46,27,14,0,Benign
59.166.0.4,59749,149.171.126.8,40900,17,0.0,520,304,4,4,0,0,0,Benign
59.166.0.0,28022,149.171.126.8,111,17,11.0,568,312,4,4,0,4,0,Benign
59.166.0.6,4245,149.171.126.5,6577,6,0.0,424,8824,8,12,27,224,0,Benign
59.166.0.1,29934,149.171.126.2,5190,6,0.0,1272,2572,16,18,27,0,0,Benign
59.166.0.1,14280,149.171.126.1,143,6,4.0,7818,15428,122,126,27,791,0,Benign
59.166.0.5,42173,149.171.126.9,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.7,30885,149.171.126.1,80,6,7.0,1580,10168,12,18,27,1065,0,Benign
59.166.0.6,22081,149.171.126.0,5190,6,0.0,2158,2464,24,24,27,0,0,Benign
59.166.0.7,25602,149.171.126.6,80,6,7.0,1580,10168,12,18,27,1006,0,Benign
175.45.176.0,65530,149.171.126.16,179,6,13.0,520,336,10,8,19,2519,0,Benign
59.166.0.5,59475,149.171.126.9,80,6,7.0,18578,1087890,348,746,27,4193,0,Benign
59.166.0.8,9862,149.171.126.4,5190,6,0.0,1036,2262,12,12,27,0,0,Benign
59.166.0.7,5608,149.171.126.8,26264,6,0.0,320,1906,6,8,27,3,0,Benign
59.166.0.8,38156,149.171.126.9,111,17,0.0,568,312,4,4,0,0,0,Benign
59.166.0.2,33799,149.171.126.5,17173,6,0.0,2766,26160,44,46,27,0,0,Benign
59.166.0.1,4491,149.171.126.1,31398,17,11.0,528,304,4,4,0,1,0,Benign
175.45.176.0,17027,149.171.126.15,143,6,4.0,1018,3184,18,18,27,863,1,Exploits
59.166.0.3,64123,149.171.126.3,27709,6,0.0,8928,320,14,6,27,757,0,Benign
59.166.0.0,18393,149.171.126.9,80,6,7.0,1580,10168,12,18,27,1081,0,Benign
59.166.0.6,4799,149.171.126.9,53946,17,0.0,520,304,4,4,0,0,0,Benign
59.166.0.8,21508,149.171.126.2,20247,6,11.0,4296,2456,18,18,27,5,0,Benign
59.166.0.0,18887,149.171.126.4,5190,6,0.0,1944,2410,22,26,27,5,0,Benign
59.166.0.7,15965,149.171.126.4,14063,6,0.0,424,8824,8,12,27,133,0,Benign
59.166.0.4,25551,149.171.126.6,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.0,19489,149.171.126.9,37219,6,36.0,3390,44322,56,56,27,48,0,Benign
59.166.0.6,26476,149.171.126.6,53,17,0.0,146,178,2,2,0,0,0,Benign
149.171.126.4,4863,59.166.0.2,6738,6,36.0,7436,832,15,14,25,18,0,Benign
59.166.0.7,27527,149.171.126.6,80,6,7.0,1580,10168,12,18,27,1155,0,Benign
59.166.0.8,43521,149.171.126.9,50872,6,36.0,3390,43918,56,58,27,25,0,Benign
59.166.0.5,12071,149.171.126.4,25,6,3.0,37594,3380,52,42,27,0,0,Benign
59.166.0.0,38196,149.171.126.8,6881,6,37.0,13090,503216,227,408,27,9969,0,Benign
59.166.0.1,18648,149.171.126.0,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.5,30733,149.171.126.5,35397,6,0.0,8928,424,14,8,27,0,0,Benign
59.166.0.1,47110,149.171.126.5,1981,6,36.0,3406,37058,56,54,27,27,0,Benign
59.166.0.4,15947,149.171.126.1,14120,6,36.0,4966,77388,86,86,27,190,0,Benign
59.166.0.6,4277,149.171.126.2,52852,17,11.0,536,304,4,4,0,1,0,Benign
59.166.0.4,32376,149.171.126.4,5190,6,0.0,1470,1728,22,14,27,47,0,Benign
59.166.0.2,22444,149.171.126.6,64525,6,36.0,4014,57836,68,70,27,133,0,Benign
59.166.0.4,12174,149.171.126.7,53,17,5.0,132,164,2,2,0,1,0,Benign
59.166.0.3,24609,149.171.126.3,64991,6,0.0,8928,320,14,6,27,0,0,Benign
59.166.0.3,44792,149.171.126.2,5190,6,0.0,2054,2478,22,24,27,7,0,Benign
59.166.0.2,7580,149.171.126.5,57521,6,0.0,320,1836,6,8,27,366,0,Benign
59.166.0.6,26732,149.171.126.6,49502,6,0.0,424,8824,8,12,27,223,0,Benign
59.166.0.5,17598,149.171.126.7,80,6,7.0,19098,1087890,358,746,27,1189,0,Benign
59.166.0.6,35505,149.171.126.2,11952,6,36.0,2974,33882,48,50,27,21,0,Benign
59.166.0.3,64292,149.171.126.3,21,6,1.0,2934,3742,52,54,27,844,0,Benign
59.166.0.7,58517,149.171.126.5,80,6,7.0,1684,10168,14,18,27,1291,0,Benign
59.166.0.6,60504,149.171.126.1,25,6,3.0,37268,3380,52,42,27,31,0,Benign
59.166.0.6,18785,149.171.126.8,39334,6,36.0,2958,31784,48,50,27,15,0,Benign
59.166.0.1,60185,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,62974,149.171.126.5,80,6,7.0,1056,824,8,10,27,0,0,Benign
59.166.0.9,48850,149.171.126.6,57753,6,0.0,320,1918,6,8,27,0,0,Benign
59.166.0.7,26124,149.171.126.5,23495,6,36.0,2230,15228,34,36,27,12,0,Benign
175.45.176.1,39303,149.171.126.13,25,6,3.0,7218738,34760,5458,842,27,63729,1,Exploits
59.166.0.2,28012,149.171.126.2,25471,17,11.0,520,304,4,4,0,1,0,Benign
59.166.0.7,28020,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,51821,149.171.126.7,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.1,42575,149.171.126.5,4603,6,36.0,2334,16920,36,38,27,9,0,Benign
175.45.176.3,53852,149.171.126.19,80,6,7.0,818,1776,10,8,27,244,1,Exploits
59.166.0.5,62197,149.171.126.7,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.0,5848,149.171.126.7,48887,6,36.0,2750,26406,44,46,27,29,0,Benign
59.166.0.0,42685,149.171.126.7,22,6,92.0,5928,8010,62,58,27,26,0,Benign
59.166.0.1,20822,149.171.126.6,5190,6,0.0,1064,2260,12,12,27,0,0,Benign
59.166.0.5,32118,149.171.126.4,51361,6,0.0,2958,32408,48,50,27,0,0,Benign
59.166.0.6,22677,149.171.126.6,23131,6,36.0,2766,26160,44,46,27,17,0,Benign
59.166.0.6,8629,149.171.126.3,143,6,4.0,7816,15876,122,126,27,814,0,Benign
59.166.0.1,14725,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.1,40111,149.171.126.5,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.3,27099,149.171.126.7,53,17,5.0,132,164,2,2,0,0,0,Benign
59.166.0.9,39367,149.171.126.3,80,6,7.0,19514,1087900,366,746,27,14563,0,Benign
59.166.0.8,45314,149.171.126.4,50151,17,11.0,536,304,4,4,0,1,0,Benign
59.166.0.7,56453,149.171.126.9,26648,6,0.0,2958,33060,48,50,27,0,0,Benign
59.166.0.5,5629,149.171.126.4,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.9,38885,149.171.126.1,111,17,11.0,568,304,4,4,0,4,0,Benign
59.166.0.1,28190,149.171.126.9,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.4,64570,149.171.126.6,18043,17,0.0,536,304,4,4,0,0,0,Benign
59.166.0.8,31200,149.171.126.4,56619,6,36.0,4862,75600,84,86,27,36,0,Benign
175.45.176.0,0,149.171.126.13,0,42,0.0,200,0,2,0,0,0,1,DoS
175.45.176.3,56146,149.171.126.11,135,6,127.0,576,336,10,8,19,1550,0,Benign
59.166.0.6,36942,149.171.126.8,40707,6,36.0,4238,61150,72,74,27,30,0,Benign
59.166.0.2,46812,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.3,29361,149.171.126.4,80,6,7.0,1684,10168,14,18,27,1006,0,Benign
59.166.0.4,54085,149.171.126.9,38587,6,0.0,424,8824,8,12,27,510,0,Benign
59.166.0.6,28133,149.171.126.2,22,6,92.0,3728,5474,32,24,27,711,0,Benign
59.166.0.2,15424,149.171.126.0,21,6,1.0,2934,3742,52,54,27,1584,0,Benign
59.166.0.0,23179,149.171.126.3,21974,6,11.0,4408,2456,18,18,27,6,0,Benign
59.166.0.7,19749,149.171.126.8,5190,6,0.0,2062,2424,24,26,27,448,0,Benign
59.166.0.2,55156,149.171.126.0,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.4,29862,149.171.126.2,5190,6,0.0,1920,4312,22,24,27,0,0,Benign
59.166.0.4,32873,149.171.126.9,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.7,11663,149.171.126.3,9534,6,0.0,4014,61374,68,70,27,0,0,Benign
59.166.0.0,20638,149.171.126.0,34016,17,11.0,544,304,4,4,0,1,0,Benign
59.166.0.2,8295,149.171.126.1,42260,6,36.0,2974,33122,48,50,27,187,0,Benign
59.166.0.4,4004,149.171.126.0,47750,6,36.0,2646,23604,42,44,27,19,0,Benign
59.166.0.4,5296,149.171.126.6,27934,6,0.0,8928,320,14,6,27,0,0,Benign
59.166.0.1,54565,149.171.126.8,33513,6,0.0,320,1924,6,8,27,46,0,Benign
59.166.0.8,60708,149.171.126.6,23473,6,11.0,4544,2456,18,18,27,8,0,Benign
59.166.0.8,46679,149.171.126.5,25,6,3.0,37232,3380,52,42,27,245,0,Benign
59.166.0.1,59453,149.171.126.0,1180,6,36.0,2438,19502,38,40,27,33,0,Benign
59.166.0.1,16907,149.171.126.5,35059,17,11.0,504,304,4,4,0,1,0,Benign
59.166.0.3,42955,149.171.126.9,53,17,0.0,146,178,2,2,0,0,0,Benign
175.45.176.2,10890,149.171.126.16,520,17,0.0,1064,0,2,0,0,0,0,Benign
59.166.0.4,53363,149.171.126.3,25,6,3.0,37190,3380,52,42,27,0,0,Benign
175.45.176.1,0,149.171.126.10,0,148,0.0,200,0,2,0,0,0,1,Analysis
59.166.0.1,53668,149.171.126.1,50361,6,0.0,4576,3080,28,30,27,0,0,Benign
59.166.0.5,32680,149.171.126.3,50622,6,0.0,3688,2456,18,18,27,0,0,Benign
59.166.0.8,42862,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,37178,149.171.126.8,14405,6,11.0,4040,2872,24,26,27,249,0,Benign
59.166.0.3,45059,149.171.126.0,5190,6,0.0,1920,4312,22,24,27,1046,0,Benign
59.166.0.2,17977,149.171.126.5,63513,6,36.0,3302,38682,54,51,26,130,0,Benign
59.166.0.9,28254,149.171.126.5,40239,6,0.0,424,8824,8,12,27,14,0,Benign
59.166.0.5,13999,149.171.126.3,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.8,49105,149.171.126.0,80,6,7.0,1684,10168,14,18,27,1219,0,Benign
59.166.0.2,37929,149.171.126.7,44662,6,0.0,4528,2456,18,18,27,0,0,Benign
59.166.0.0,17258,149.171.126.7,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.2,13472,149.171.126.7,38197,6,36.0,2958,31784,48,50,27,19,0,Benign
59.166.0.5,35812,149.171.126.1,6881,6,37.0,1540,1644,16,18,27,575,0,Benign
59.166.0.2,63572,149.171.126.3,80,6,7.0,1038,820,8,10,27,4,0,Benign
59.166.0.2,12857,149.171.126.0,25,6,3.0,37244,3276,52,40,27,285,0,Benign
59.166.0.5,59012,149.171.126.0,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.8,20593,149.171.126.1,12665,6,36.0,2438,20194,38,40,27,11,0,Benign
59.166.0.8,1705,149.171.126.0,50688,6,0.0,528,8824,10,12,27,183,0,Benign
175.45.176.1,55820,149.171.126.13,179,6,13.0,522,336,10,8,19,973,0,Benign
175.45.176.0,64398,149.171.126.16,445,6,10.16,1094,808,12,10,19,2483,0,Benign
175.45.176.0,44697,149.171.126.17,80,6,7.0,774,4232,10,10,27,247,1,Exploits
59.166.0.6,6823,149.171.126.4,4910,6,36.0,5174,85164,90,92,27,256,0,Benign
175.45.176.0,42880,149.171.126.16,5060,17,100.0,1410,0,2,0,0,0,1,Generic
59.166.0.7,9132,149.171.126.1,80,6,7.0,1684,10168,14,18,27,1007,0,Benign
59.166.0.4,34499,149.171.126.5,11769,6,0.0,2750,27346,44,46,27,0,0,Benign
59.166.0.1,44558,149.171.126.6,43267,6,0.0,424,8824,8,12,27,330,0,Benign
59.166.0.4,38014,149.171.126.2,43426,6,36.0,2854,29122,46,48,27,37,0,Benign
59.166.0.3,31181,149.171.126.7,31948,6,36.0,2766,28348,44,46,27,17,0,Benign
59.166.0.8,16429,149.171.126.9,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.6,50774,149.171.126.6,29872,6,0.0,4200,2456,18,18,27,0,0,Benign
59.166.0.1,23033,149.171.126.3,32948,6,0.0,8928,320,14,6,27,48,0,Benign
59.166.0.6,2295,149.171.126.5,80,6,7.0,1580,10168,12,18,27,1089,0,Benign
59.166.0.1,14636,149.171.126.5,5190,6,0.0,1244,2470,16,16,27,0,0,Benign
59.166.0.5,14056,149.171.126.3,12678,6,36.0,2854,31354,46,48,27,15,0,Benign
59.166.0.4,26829,149.171.126.7,21,6,1.0,2934,3742,52,54,27,2607,0,Benign
59.166.0.9,12962,149.171.126.6,11001,6,0.0,2870,28802,46,44,27,0,0,Benign
59.166.0.1,19158,149.171.126.3,64084,6,11.0,4456,2976,28,28,27,318,0,Benign
59.166.0.9,27882,149.171.126.3,56309,6,0.0,4256,2456,18,18,27,0,0,Benign
59.166.0.7,31056,149.171.126.7,80,6,7.0,1684,10168,14,18,27,1010,0,Benign
59.166.0.0,15946,149.171.126.4,34080,6,11.0,4200,3080,28,30,27,1102,0,Benign
59.166.0.6,64824,149.171.126.3,5190,6,0.0,2062,2424,24,26,27,5,0,Benign
59.166.0.5,31050,149.171.126.6,24550,17,11.0,544,304,4,4,0,1,0,Benign
59.166.0.4,42822,149.171.126.6,8828,6,0.0,3806,51422,64,66,27,0,0,Benign
59.166.0.1,49410,149.171.126.0,43836,6,0.0,3302,40478,54,56,27,0,0,Benign
59.166.0.1,62629,149.171.126.5,6881,6,37.0,5904,201712,96,170,27,123,0,Benign
59.166.0.9,44109,149.171.126.1,5190,6,0.0,2918,17186,40,34,27,58,0,Benign
59.166.0.0,64833,149.171.126.9,62664,6,36.0,2438,19266,38,40,27,42,0,Benign
59.166.0.1,35308,149.171.126.7,53,17,5.0,146,178,2,2,0,0,0,Benign
175.45.176.1,17416,149.171.126.15,50021,17,0.0,238,0,2,0,0,0,1,Shellcode
59.166.0.8,32567,149.171.126.9,56283,17,11.0,520,304,4,4,0,1,0,Benign
59.166.0.1,8150,149.171.126.7,5190,6,0.0,1920,4312,22,24,27,5,0,Benign
59.166.0.2,36662,149.171.126.7,6881,6,37.0,13142,548216,228,438,27,784,0,Benign
59.166.0.5,43378,149.171.126.9,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,58048,149.171.126.2,21,6,1.0,2934,3742,52,54,27,1866,0,Benign
59.166.0.0,11805,149.171.126.4,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.1,13294,149.171.126.9,143,6,4.0,7816,16594,122,126,27,0,0,Benign
59.166.0.1,6066,149.171.126.9,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.5,22662,149.171.126.0,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.4,3789,149.171.126.9,49912,6,0.0,320,1864,6,8,27,0,0,Benign
59.166.0.6,49310,149.171.126.6,143,6,4.0,7814,16912,122,126,27,1080,0,Benign
59.166.0.8,41289,149.171.126.8,53,17,5.0,130,162,2,2,0,1,0,Benign
175.45.176.2,18178,149.171.126.13,25,6,3.0,3344,1830,20,20,27,1685,1,Exploits
59.166.0.1,40133,149.171.126.1,25,6,3.0,37462,3380,52,42,27,26,0,Benign
59.166.0.1,36098,149.171.126.3,143,6,4.0,7816,15940,122,126,27,584,0,Benign
59.166.0.2,33540,149.171.126.5,51022,6,36.0,2542,23122,40,42,27,37,0,Benign
59.166.0.0,41323,149.171.126.5,53,17,0.0,146,178,2,2,0,0,0,Benign
175.45.176.1,59838,149.171.126.19,25,6,3.0,41140,1918,50,24,27,2849,1,Exploits
59.166.0.2,25763,149.171.126.8,22256,6,36.0,4238,66846,72,74,27,36,0,Benign
59.166.0.5,44049,149.171.126.6,5190,6,0.0,1064,2260,12,12,27,0,0,Benign
59.166.0.9,32695,149.171.126.7,25,6,3.0,37218,3380,52,42,27,4294951,0,Benign
59.166.0.5,30688,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,10841,149.171.126.3,32612,17,11.0,528,304,4,4,0,2,0,Benign
59.166.0.3,35036,149.171.126.8,22,6,92.0,12472,12716,70,60,27,1069,0,Benign
59.166.0.5,3115,149.171.126.6,6881,6,37.0,37490,1641360,674,1278,27,31915,0,Benign
59.166.0.1,53241,149.171.126.8,53912,6,11.0,4976,3080,28,30,27,809,0,Benign
59.166.0.8,36545,149.171.126.9,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.2,62242,149.171.126.2,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.2,1373,149.171.126.2,25,6,3.0,37582,3380,52,42,27,0,0,Benign
59.166.0.9,1317,149.171.126.2,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.5,1066,149.171.126.9,80,6,7.0,1684,10168,14,18,27,1160,0,Benign
59.166.0.3,20506,149.171.126.1,25,6,3.0,37288,3276,52,40,27,0,0,Benign
59.166.0.9,59294,149.171.126.0,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,13606,149.171.126.2,10230,6,0.0,2646,23154,42,42,27,0,0,Benign
175.45.176.0,46715,149.171.126.10,520,17,0.0,104,0,2,0,0,0,0,Benign
59.166.0.8,5697,149.171.126.9,6881,6,37.0,1540,1644,16,18,27,18,0,Benign
59.166.0.9,37398,149.171.126.9,53,17,0.0,146,178,2,2,0,0,0,Benign
175.45.176.2,37622,149.171.126.19,80,6,7.0,790,1126,10,10,27,1987,0,Benign
59.166.0.1,21434,149.171.126.9,5190,6,0.0,1036,2262,12,12,27,4,0,Benign
59.166.0.2,24189,149.171.126.2,58459,6,11.0,4112,2456,18,18,27,6,0,Benign
59.166.0.5,64629,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,32623,149.171.126.4,5190,6,0.0,58710,71153,427,420,27,4294952,0,Benign
59.166.0.2,18357,149.171.126.8,37659,6,36.0,2558,23148,40,42,27,11,0,Benign
175.45.176.0,61405,149.171.126.12,25,6,3.0,82512,2120,80,28,27,2159,1,Exploits
59.166.0.7,44471,149.171.126.8,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.2,4535,149.171.126.0,21,6,1.0,2934,3742,52,54,27,2121,0,Benign
59.166.0.8,44625,149.171.126.8,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.0,33443,149.171.126.7,26143,6,0.0,8928,320,14,6,27,69,0,Benign
175.45.176.3,40383,149.171.126.18,179,6,13.0,494,336,10,8,19,1804,0,Benign
59.166.0.2,12227,149.171.126.1,1254,6,0.0,528,8824,10,12,27,0,0,Benign
